,number_of_group,type_occasion,start_date,end_date,internal_occasion,device,devicecode,qauntity_package_one,quantity_package_double,>420,r-a,task_alarm,mix_task,KPU/KnPU,receipt_without_pack,receipt_without_pack_and_alarm,solved_task
270,16,receipt,2019-08-21 02:01:52,2019-08-21 02:01:55,0,155,2928,0,1,,,,,KPU,,,task_solved
271,17,pack,2019-08-21 02:23:11,2019-08-21 02:23:50,1,155,2928,,,,,,,,,,
272,17,receipt,2019-08-21 02:24:25,2019-08-21 02:24:34,0,155,2928,0,1,,,,,KPU,,,task_solved
273,18,pack,2019-08-21 02:25:06,2019-08-21 02:25:42,1,155,2928,,,,,,,,,,
274,18,receipt,2019-08-21 02:26:01,2019-08-21 02:26:21,0,155,2928,0,1,,,,,KPU,,,task_solved
275,19,pack,2019-08-21 02:26:51,2019-08-21 02:27:23,1,155,2928,,,,,,,,,,
276,19,receipt,2019-08-21 02:27:44,2019-08-21 02:27:47,0,155,2928,0,1,,,,,KPU,,,task_solved
277,20,pack,2019-08-21 02:28:21,2019-08-21 02:28:58,1,155,2928,,,,,,,,,,
278,20,pack,2019-08-21 02:29:31,2019-08-21 02:30:05,1,155,2928,,,,,,,,,,
279,20,pack,2019-08-21 02:31:00,2019-08-21 02:31:40,1,155,2928,,,,,,,,,,
280,20,receipt,2019-08-21 02:32:23,2019-08-21 02:32:26,0,155,2928,0,3,,,,,KPU,,,task_solved
281,21,pack,2019-08-21 02:33:05,2019-08-21 02:33:40,1,155,2928,,,,,,,,,,
282,21,pack,2019-08-21 02:34:18,2019-08-21 02:34:53,1,155,2928,,,,,,,,,,
283,21,pack,2019-08-21 02:35:32,2019-08-21 02:36:09,1,155,2928,,,,,,,,,,
284,21,receipt,2019-08-21 02:36:51,2019-08-21 02:37:17,0,155,2928,0,3,,,,,KPU,,,task_solved
285,22,pack,2019-08-21 02:37:49,2019-08-21 02:38:18,1,155,2928,,,,,,,,,,
286,22,issue,2019-08-21 02:38:18,None,1,155,2928,,,,,,,,,,
287,22,pack,2019-08-21 02:38:45,2019-08-21 02:39:16,1,155,2928,,,,,,,,,,
288,22,receipt,2019-08-21 02:40:06,2019-08-21 02:40:14,0,155,2928,0,2,,,,,KPU,,,task_solved
289,23,pack,2019-08-21 02:41:18,2019-08-21 02:41:59,1,155,2928,,,,,,,,,,
290,23,receipt,2019-08-21 02:42:41,2019-08-21 02:42:43,0,155,2928,0,1,,,,,KPU,,,task_solved
291,24,pack,2019-08-21 03:50:52,2019-08-21 03:51:28,1,155,2928,,,,,,,,,,
292,24,receipt,2019-08-21 03:52:04,2019-08-21 03:52:06,0,155,2928,0,1,,,,,KPU,,,task_solved
293,25,pack,2019-08-21 03:52:42,2019-08-21 03:53:17,1,155,2928,,,,,,,,,,
294,25,receipt,2019-08-21 03:53:52,2019-08-21 03:53:54,0,155,2928,0,1,,,,,KPU,,,task_solved
295,26,pack,2019-08-21 03:56:22,2019-08-21 03:57:03,1,155,2928,,,,,,,,,,
296,26,receipt,2019-08-21 03:57:45,2019-08-21 03:57:48,0,155,2928,0,1,,,,,KPU,,,task_solved
297,27,pack,2019-08-21 03:58:14,2019-08-21 03:58:52,1,155,2928,,,,,,,,,,
298,27,receipt,2019-08-21 03:59:23,2019-08-21 03:59:25,0,155,2928,0,1,,,,,KPU,,,task_solved
299,28,pack,2019-08-21 04:06:38,2019-08-21 04:07:23,1,155,2928,,,,,,,,,,
300,28,receipt,2019-08-21 04:07:51,2019-08-21 04:07:53,0,155,2928,0,1,,,,,KPU,,,task_solved
301,29,pack,2019-08-21 04:18:41,2019-08-21 04:19:13,1,155,2928,,,,,,,,,,
302,29,receipt,2019-08-21 04:19:40,2019-08-21 04:19:42,0,155,2928,0,1,,,,,KPU,,,task_solved
303,30,pack,2019-08-21 04:21:01,2019-08-21 04:21:37,1,155,2928,,,,,,,,,,
304,30,receipt,2019-08-21 04:22:02,2019-08-21 04:22:48,0,155,2928,0,1,,,,,KPU,,,task_solved
305,31,pack,2019-08-21 04:53:28,2019-08-21 04:54:10,1,155,2928,,,,,,,,,,
306,31,receipt,2019-08-21 04:54:22,2019-08-21 04:55:01,0,155,2928,0,1,,,,,KPU,,,task_solved
307,32,pack,2019-08-21 04:55:49,2019-08-21 04:56:26,1,155,2928,,,,,,,,,,
308,32,pack,2019-08-21 04:56:54,2019-08-21 04:57:31,1,155,2928,,,,,,,,,,
309,32,pack,2019-08-21 04:58:05,2019-08-21 04:58:56,1,155,2928,,,,,,,,,,
310,32,receipt,2019-08-21 04:59:17,2019-08-21 04:59:36,0,155,2928,0,3,,,,,KPU,,,task_solved
311,33,pack,2019-08-21 05:14:56,2019-08-21 05:15:38,1,155,2928,,,,,,,,,,
312,33,receipt,2019-08-21 05:16:36,2019-08-21 05:16:38,0,155,2928,0,1,,,,,KPU,,,task_solved
313,34,pack,2019-08-21 05:17:17,2019-08-21 05:17:45,1,155,2928,,,,,,,,,,
314,34,issue,2019-08-21 05:17:45,None,1,155,2928,,,,,,,,,,
315,34,receipt,2019-08-21 05:18:10,2019-08-21 05:18:13,0,155,2928,1,0,,,,,KPU,,,task_solved
316,35,pack,2019-08-21 05:27:27,2019-08-21 05:27:55,1,155,2928,,,,,,,,,,
317,35,issue,2019-08-21 05:27:55,None,1,155,2928,,,,,,,,,,
318,35,receipt,2019-08-21 05:29:22,2019-08-21 05:29:52,0,155,2928,1,0,,,,,KPU,,,task_solved
319,36,pack,2019-08-21 05:30:50,2019-08-21 05:31:20,1,155,2928,,,,,,,,,,
320,36,receipt,2019-08-21 05:31:49,2019-08-21 05:32:19,0,155,2928,0,1,,,,,KPU,,,task_solved
321,37,pack,2019-08-21 05:36:57,2019-08-21 05:37:32,1,155,2928,,,,,,,,,,
322,37,receipt,2019-08-21 05:38:11,2019-08-21 05:38:15,0,155,2928,0,1,,,,,KPU,,,task_solved
323,38,pack,2019-08-21 05:38:44,2019-08-21 05:39:24,1,155,2928,,,,,,,,,,
324,38,receipt,2019-08-21 05:39:35,2019-08-21 05:40:04,0,155,2928,0,1,,,,,KPU,,,task_solved
325,1,pack,2019-08-21 00:02:24,2019-08-21 00:03:05,1,139,28562,,,,,,,,,,
326,1,receipt,2019-08-21 00:02:15,2019-08-21 00:04:44,1,139,28562,0,1,,,,,KPU,,,task_solved
327,2,pack,2019-08-21 00:05:26,2019-08-21 00:06:04,1,139,28562,,,,,,,,,,
328,2,receipt,2019-08-21 00:05:17,2019-08-21 00:07:20,1,139,28562,0,1,,,,,KPU,,,task_solved
329,3,pack,2019-08-21 00:07:57,2019-08-21 00:08:43,1,139,28562,,,,,,,,,,
330,3,receipt,2019-08-21 00:07:51,2019-08-21 00:08:47,1,139,28562,0,1,,,,,KPU,,,task_solved
331,4,pack,2019-08-21 00:09:38,2019-08-21 00:10:20,1,139,28562,,,,,,,,,,
332,4,receipt,2019-08-21 00:09:30,2019-08-21 00:12:21,1,139,28562,0,1,,,,,KPU,,,task_solved
333,5,pack,2019-08-21 00:12:36,2019-08-21 00:13:13,1,139,28562,,,,,,,,,,
334,5,receipt,2019-08-21 00:14:34,2019-08-21 00:14:55,0,139,28562,0,1,,,,,KPU,,,task_solved
335,6,pack,2019-08-21 00:15:26,2019-08-21 00:16:15,1,139,28562,,,,,,,,,,
336,6,receipt,2019-08-21 00:15:19,2019-08-21 00:17:28,1,139,28562,0,1,,,,,KPU,,,task_solved
337,7,pack,2019-08-21 00:18:23,2019-08-21 00:19:06,1,139,28562,,,,,,,,,,
338,7,receipt,2019-08-21 00:18:11,2019-08-21 00:20:18,1,139,28562,0,1,,,,,KPU,,,task_solved
339,8,pack,2019-08-21 00:20:51,2019-08-21 00:21:29,1,139,28562,,,,,,,,,,
340,8,receipt,2019-08-21 00:20:43,2019-08-21 00:22:51,1,139,28562,0,1,,,,,KPU,,,task_solved
341,9,pack,2019-08-21 00:24:02,2019-08-21 00:24:53,1,139,28562,,,,,,,,,,
342,9,receipt,2019-08-21 00:23:54,2019-08-21 00:26:23,1,139,28562,0,1,,,,,KPU,,,task_solved
343,10,pack,2019-08-21 00:28:25,2019-08-21 00:29:08,1,139,28562,,,,,,,,,,
344,10,receipt,2019-08-21 00:28:17,2019-08-21 00:30:21,1,139,28562,0,1,,,,,KPU,,,task_solved
345,11,pack,2019-08-21 00:31:06,2019-08-21 00:31:45,1,139,28562,,,,,,,,,,
346,11,pack,2019-08-21 00:32:53,2019-08-21 00:33:32,1,139,28562,,,,,,,,,,
347,11,receipt,2019-08-21 00:30:56,2019-08-21 00:35:10,1,139,28562,0,2,,,,,KPU,,,task_solved
348,12,pack,2019-08-21 00:38:16,2019-08-21 00:38:59,1,139,28562,,,,,,,,,,
349,12,receipt,2019-08-21 00:38:06,2019-08-21 00:40:37,1,139,28562,0,1,,,,,KPU,,,task_solved
350,13,pack,2019-08-21 00:44:51,2019-08-21 00:45:39,1,139,28562,,,,,,,,,,
351,13,receipt,2019-08-21 00:44:35,2019-08-21 00:47:15,1,139,28562,0,1,,,,,KPU,,,task_solved
352,14,pack,2019-08-21 00:58:30,2019-08-21 00:59:15,1,139,28562,,,,,,,,,,
353,14,pack,2019-08-21 01:01:03,2019-08-21 01:01:45,1,139,28562,,,,,,,,,,
354,14,pack,2019-08-21 01:03:48,2019-08-21 01:04:27,1,139,28562,,,,,,,,,,
355,14,receipt,2019-08-21 00:58:13,2019-08-21 01:06:59,1,139,28562,0,3,,,,,KPU,,,task_solved
356,15,pack,2019-08-21 01:07:58,2019-08-21 01:09:05,1,139,28562,,,,,,,,,,
357,15,receipt,2019-08-21 01:09:45,2019-08-21 01:10:13,0,139,28562,0,1,,,,,KPU,,,task_solved
358,16,pack,2019-08-21 01:12:14,2019-08-21 01:13:00,1,139,28562,,,,,,,,,,
359,16,receipt,2019-08-21 01:14:20,2019-08-21 01:14:34,0,139,28562,0,1,,,,,KPU,,,task_solved
360,17,pack,2019-08-21 01:15:38,2019-08-21 01:16:36,1,139,28562,,,,,,,,,,
361,17,receipt,2019-08-21 01:18:30,2019-08-21 01:18:43,0,139,28562,0,1,,,,,KPU,,,task_solved
362,18,pack,2019-08-21 01:19:15,2019-08-21 01:19:59,1,139,28562,,,,,,,,,,
363,18,receipt,2019-08-21 01:19:06,2019-08-21 01:21:29,1,139,28562,0,1,,,,,KPU,,,task_solved
364,19,pack,2019-08-21 01:22:25,2019-08-21 01:23:17,1,139,28562,,,,,,,,,,
365,19,receipt,2019-08-21 01:29:19,2019-08-21 01:30:01,0,139,28562,0,1,,,,,KPU,,,task_solved
366,20,pack,2019-08-21 01:37:16,2019-08-21 01:38:10,1,139,28562,,,,,,,,,,
367,20,receipt,2019-08-21 01:36:54,2019-08-21 01:39:12,1,139,28562,0,1,,,,,KPU,,,task_solved
368,21,pack,2019-08-21 01:41:35,2019-08-21 01:42:22,1,139,28562,,,,,,,,,,
369,21,pack,2019-08-21 01:44:43,2019-08-21 01:48:23,1,139,28562,,,,,,,,,,
370,21,alarm,2019-08-21 01:45:05,None,1,139,28562,,,,,,,,,,
371,21,issue,2019-08-21 01:48:23,None,1,139,28562,,,,,,,,,,
372,21,receipt,2019-08-21 01:41:23,2019-08-21 01:48:55,1,139,28562,2,0,,,,mix_task,KPU,,,task_solved
373,22,pack,2019-08-21 01:52:09,2019-08-21 01:53:07,1,139,28562,,,,,,,,,,
374,22,alarm,2019-08-21 01:52:38,None,1,139,28562,,,,,,,,,,
375,22,alarm,2019-08-21 01:52:40,None,1,139,28562,,,,,,,,,,
376,22,issue,2019-08-21 01:53:07,None,1,139,28562,,,,,,,,,,
377,22,issue,2019-08-21 01:53:07,None,1,139,28562,,,,,,,,,,
378,22,pack,2019-08-21 01:55:13,2019-08-21 01:56:01,1,139,28562,,,,,,,,,,
379,22,pack,2019-08-21 01:57:09,2019-08-21 01:57:49,1,139,28562,,,,,,,,,,
380,22,receipt,2019-08-21 01:51:42,2019-08-21 01:59:46,1,139,28562,0,2,,,,mix_task,KnPU,,,task_doesn't_solved
381,23,pack,2019-08-21 02:02:08,2019-08-21 02:03:06,1,139,28562,,,,,,,,,,
382,23,receipt,2019-08-21 02:04:47,2019-08-21 02:05:23,0,139,28562,0,1,,,,,KPU,,,task_solved
383,24,pack,2019-08-21 02:06:08,2019-08-21 02:06:48,1,139,28562,,,,,,,,,,
384,24,receipt,2019-08-21 02:08:06,2019-08-21 02:08:36,0,139,28562,0,1,,,,,KPU,,,task_solved
385,25,pack,2019-08-21 02:09:46,2019-08-21 02:10:26,1,139,28562,,,,,,,,,,
386,25,pack,2019-08-21 02:12:03,2019-08-21 02:13:08,1,139,28562,,,,,,,,,,
387,25,receipt,2019-08-21 02:09:32,2019-08-21 02:14:26,1,139,28562,0,2,,,,,KPU,,,task_solved
388,26,pack,2019-08-21 02:31:15,2019-08-21 02:32:12,1,139,28562,,,,,,,,,,
389,26,receipt,2019-08-21 02:30:57,2019-08-21 02:33:26,1,139,28562,0,1,,,,,KPU,,,task_solved
390,27,pack,2019-08-21 03:24:34,2019-08-21 03:25:26,1,139,28562,,,,,,,,,,
391,27,issue,2019-08-21 03:25:26,None,1,139,28562,,,,,,,,,,
392,27,issue,2019-08-21 03:25:26,None,1,139,28562,,,,,,,,,,
393,27,pack,2019-08-21 03:25:29,2019-08-21 03:26:24,1,139,28562,,,,,,,,,,
394,27,pack,2019-08-21 03:28:36,2019-08-21 03:29:19,1,139,28562,,,,,,,,,,
395,27,receipt,2019-08-21 03:23:21,2019-08-21 03:30:25,1,139,28562,0,2,,,,,KnPU,,,task_doesn't_solved
396,28,pack,2019-08-21 03:31:25,2019-08-21 03:32:16,1,139,28562,,,,,,,,,,
397,28,receipt,2019-08-21 03:31:11,2019-08-21 03:33:08,1,139,28562,0,1,,,,,KPU,,,task_solved
398,29,pack,2019-08-21 03:34:50,2019-08-21 03:35:45,1,139,28562,,,,,,,,,,
399,29,receipt,2019-08-21 03:37:23,2019-08-21 03:37:47,0,139,28562,0,1,,,,,KPU,,,task_solved
400,30,pack,2019-08-21 03:42:50,2019-08-21 03:43:37,1,139,28562,,,,,,,,,,
401,30,pack,2019-08-21 03:44:41,2019-08-21 03:45:25,1,139,28562,,,,,,,,,,
402,30,receipt,2019-08-21 03:42:33,2019-08-21 03:46:32,1,139,28562,0,2,,,,,KPU,,,task_solved
403,31,pack,2019-08-21 04:10:57,2019-08-21 04:11:36,1,139,28562,,,,,,,,,,
404,31,receipt,2019-08-21 04:12:30,2019-08-21 04:12:45,0,139,28562,0,1,,,,,KPU,,,task_solved
405,32,pack,2019-08-21 04:31:46,2019-08-21 04:32:31,1,139,28562,,,,,,,,,,
406,32,pack,2019-08-21 04:34:22,2019-08-21 04:35:10,1,139,28562,,,,,,,,,,
407,32,receipt,2019-08-21 04:36:03,2019-08-21 04:36:24,0,139,28562,0,2,,,,,KPU,,,task_solved
408,33,pack,2019-08-21 04:38:59,2019-08-21 04:39:42,1,139,28562,,,,,,,,,,
409,33,receipt,2019-08-21 04:40:31,2019-08-21 04:40:34,0,139,28562,0,1,,,,,KPU,,,task_solved
410,34,pack,2019-08-21 04:53:21,2019-08-21 04:54:02,1,139,28562,,,,,,,,,,
411,34,receipt,2019-08-21 04:55:11,2019-08-21 04:55:13,0,139,28562,0,1,,,,,KPU,,,task_solved
412,35,pack,2019-08-21 05:23:00,2019-08-21 05:23:59,1,139,28562,,,,,,,,,,
413,35,receipt,2019-08-21 05:22:43,2019-08-21 05:26:59,1,139,28562,1,0,,,,,KPU,,,task_solved
414,1,pack,2019-08-21 00:02:36,2019-08-21 00:03:20,1,130,28541,,,,,,,,,,
415,1,receipt,2019-08-21 00:03:27,2019-08-21 00:04:01,0,130,28541,0,1,,,,,KPU,,,task_solved
416,2,pack,2019-08-21 00:04:49,2019-08-21 00:05:36,1,130,28541,,,,,,,,,,
417,2,pack,2019-08-21 00:06:09,2019-08-21 00:06:58,1,130,28541,,,,,,,,,,
418,2,receipt,2019-08-21 00:07:30,2019-08-21 00:07:45,0,130,28541,0,2,,,,,KPU,,,task_solved
419,3,pack,2019-08-21 00:10:46,2019-08-21 00:11:35,1,130,28541,,,,,,,,,,
420,3,pack,2019-08-21 00:12:30,2019-08-21 00:13:18,1,130,28541,,,,,,,,,,
421,3,receipt,2019-08-21 00:12:32,2019-08-21 00:13:49,1,130,28541,0,2,,,,,KPU,,,task_solved
422,4,pack,2019-08-21 00:50:52,2019-08-21 00:51:26,1,130,28541,,,,,,,,,,
423,4,receipt,2019-08-21 00:51:38,2019-08-21 00:51:41,0,130,28541,0,1,,,,,KPU,,,task_solved
424,5,pack,2019-08-21 00:57:21,2019-08-21 00:57:56,1,130,28541,,,,,,,,,,
425,5,receipt,2019-08-21 00:58:24,2019-08-21 00:58:26,0,130,28541,0,1,,,,,KPU,,,task_solved
426,6,pack,2019-08-21 00:59:12,2019-08-21 01:00:02,1,130,28541,,,,,,,,,,
427,6,receipt,2019-08-21 01:01:00,2019-08-21 01:01:20,0,130,28541,0,1,,,,,KPU,,,task_solved
428,7,pack,2019-08-21 01:02:49,2019-08-21 01:03:38,1,130,28541,,,,,,,,,,
429,7,receipt,2019-08-21 01:04:04,2019-08-21 01:04:11,0,130,28541,0,1,,,,,KPU,,,task_solved
430,8,pack,2019-08-21 01:11:43,2019-08-21 01:14:11,1,130,28541,,,,,,,,,,
431,8,alarm,2019-08-21 01:11:52,None,1,130,28541,,,,,,,,,,
432,8,issue,2019-08-21 01:14:11,None,1,130,28541,,,,,,,,,,
433,8,receipt,2019-08-21 01:14:48,2019-08-21 01:14:51,0,130,28541,1,0,,,,mix_task,KPU,,,task_solved
434,9,pack,2019-08-21 01:16:00,2019-08-21 01:16:39,1,130,28541,,,,,,,,,,
435,9,receipt,2019-08-21 01:17:06,2019-08-21 01:17:26,0,130,28541,0,1,,,,,KPU,,,task_solved
436,10,pack,2019-08-21 01:36:36,2019-08-21 01:37:17,1,130,28541,,,,,,,,,,
437,10,pack,2019-08-21 01:37:55,2019-08-21 01:38:37,1,130,28541,,,,,,,,,,
438,10,receipt,2019-08-21 01:39:07,2019-08-21 01:39:37,0,130,28541,0,2,,,,,KPU,,,task_solved
439,11,pack,2019-08-21 01:46:18,2019-08-21 01:47:18,1,130,28541,,,,,,,,,,
440,11,alarm,2019-08-21 01:46:41,None,1,130,28541,,,,,,,,,,
441,11,receipt,2019-08-21 01:47:46,2019-08-21 01:47:51,0,130,28541,1,0,,,,mix_task,KPU,,,task_solved
442,12,pack,2019-08-21 02:14:39,2019-08-21 02:15:33,1,130,28541,,,,,,,,,,
443,12,receipt,2019-08-21 02:16:32,2019-08-21 02:16:36,0,130,28541,0,1,,,,,KPU,,,task_solved
444,13,pack,2019-08-21 03:49:48,2019-08-21 03:50:42,1,130,28541,,,,,,,,,,
445,13,receipt,2019-08-21 03:51:41,2019-08-21 03:52:15,0,130,28541,0,1,,,,,KPU,,,task_solved
446,14,pack,2019-08-21 03:52:49,2019-08-21 03:53:31,1,130,28541,,,,,,,,,,
447,14,receipt,2019-08-21 03:53:48,2019-08-21 03:53:49,0,130,28541,0,1,,,,,KPU,,,task_solved
448,15,pack,2019-08-21 03:57:32,2019-08-21 03:58:18,1,130,28541,,,,,,,,,,
449,15,receipt,2019-08-21 03:58:48,2019-08-21 03:58:50,0,130,28541,0,1,,,,,KPU,,,task_solved
450,16,pack,2019-08-21 04:04:01,2019-08-21 04:04:37,1,130,28541,,,,,,,,,,
451,16,pack,2019-08-21 04:05:04,2019-08-21 04:05:44,1,130,28541,,,,,,,,,,
452,16,receipt,2019-08-21 04:06:05,2019-08-21 04:06:33,0,130,28541,1,0,,,,,,,,
453,16,receipt,2019-08-21 04:06:41,2019-08-21 04:07:09,0,130,28541,1,0,,,,,KPU,,,task_solved
454,17,pack,2019-08-21 04:07:28,2019-08-21 04:08:08,1,130,28541,,,,,,,,,,
455,17,receipt,2019-08-21 04:08:37,2019-08-21 04:08:41,0,130,28541,0,1,,,,,KPU,,,task_solved
456,18,pack,2019-08-21 04:11:46,2019-08-21 04:12:23,1,130,28541,,,,,,,,,,
457,18,receipt,2019-08-21 04:13:00,2019-08-21 04:13:03,0,130,28541,0,1,,,,,KPU,,,task_solved
458,19,pack,2019-08-21 04:17:21,2019-08-21 04:19:02,1,130,28541,,,,,,,,,,
459,19,pack,2019-08-21 04:19:45,2019-08-21 04:21:14,1,130,28541,,,,,,,,,,
460,19,receipt,2019-08-21 04:21:46,2019-08-21 04:22:12,0,130,28541,0,2,,,,,KPU,,,task_solved
461,20,pack,2019-08-21 04:23:04,2019-08-21 04:23:50,1,130,28541,,,,,,,,,,
462,20,receipt,2019-08-21 04:24:46,2019-08-21 04:24:48,0,130,28541,0,1,,,,,KPU,,,task_solved
463,21,pack,2019-08-21 04:25:16,2019-08-21 04:25:54,1,130,28541,,,,,,,,,,
464,21,receipt,2019-08-21 04:26:42,2019-08-21 04:26:52,0,130,28541,0,1,,,,,KPU,,,task_solved
465,22,pack,2019-08-21 04:28:05,2019-08-21 04:28:47,1,130,28541,,,,,,,,,,
466,22,receipt,2019-08-21 04:29:24,2019-08-21 04:30:08,0,130,28541,0,1,,,,,KPU,,,task_solved
467,23,pack,2019-08-21 04:30:52,2019-08-21 04:31:33,1,130,28541,,,,,,,,,,
468,23,pack,2019-08-21 04:31:59,2019-08-21 04:32:36,1,130,28541,,,,,,,,,,
469,23,receipt,2019-08-21 04:32:06,2019-08-21 04:33:01,1,130,28541,0,2,,,,,KPU,,,task_solved
470,24,pack,2019-08-21 04:35:35,2019-08-21 04:36:24,1,130,28541,,,,,,,,,,
471,24,receipt,2019-08-21 04:36:51,2019-08-21 04:36:58,0,130,28541,0,1,,,,,KPU,,,task_solved
472,25,pack,2019-08-21 04:39:38,2019-08-21 04:40:20,1,130,28541,,,,,,,,,,
473,25,pack,2019-08-21 04:40:52,2019-08-21 04:41:34,1,130,28541,,,,,,,,,,
474,25,receipt,2019-08-21 04:42:14,2019-08-21 04:42:21,0,130,28541,0,2,,,,,KPU,,,task_solved
475,26,pack,2019-08-21 04:42:44,2019-08-21 04:43:22,1,130,28541,,,,,,,,,,
476,26,receipt,2019-08-21 04:43:40,2019-08-21 04:43:58,0,130,28541,0,1,,,,,KPU,,,task_solved
477,27,pack,2019-08-21 04:50:20,2019-08-21 04:51:09,1,130,28541,,,,,,,,,,
478,27,receipt,2019-08-21 04:50:55,2019-08-21 04:51:36,1,130,28541,0,1,,,,,KPU,,,task_solved
479,28,pack,2019-08-21 04:54:09,2019-08-21 04:54:46,1,130,28541,,,,,,,,,,
480,28,receipt,2019-08-21 04:55:05,2019-08-21 04:55:09,0,130,28541,0,1,,,,,KPU,,,task_solved
481,29,pack,2019-08-21 04:57:53,2019-08-21 04:58:39,1,130,28541,,,,,,,,,,
482,29,receipt,2019-08-21 04:59:03,2019-08-21 04:59:21,0,130,28541,0,1,,,,,KPU,,,task_solved
483,30,pack,2019-08-21 05:08:53,2019-08-21 05:09:35,1,130,28541,,,,,,,,,,
484,30,receipt,2019-08-21 05:09:08,2019-08-21 05:10:11,1,130,28541,0,1,,,,,KPU,,,task_solved
485,31,pack,2019-08-21 05:14:20,2019-08-21 05:14:59,1,130,28541,,,,,,,,,,
486,31,receipt,2019-08-21 05:15:23,2019-08-21 05:15:39,0,130,28541,0,1,,,,,KPU,,,task_solved
487,32,pack,2019-08-21 05:20:03,2019-08-21 05:22:26,1,130,28541,,,,,,,,,,
488,32,alarm,2019-08-21 05:20:15,None,1,130,28541,,,,,,,,,,
489,32,alarm,2019-08-21 05:21:43,None,1,130,28541,,,,,,,,,,
490,32,issue,2019-08-21 05:22:26,None,1,130,28541,,,,,,,,,,
491,32,pack,2019-08-21 05:23:46,2019-08-21 05:24:30,1,130,28541,,,,,,,,,,
492,32,receipt,2019-08-21 05:25:09,2019-08-21 05:25:31,0,130,28541,0,2,,,,mix_task,KPU,,,task_solved
493,33,pack,2019-08-21 05:34:57,2019-08-21 05:36:12,1,130,28541,,,,,,,,,,
494,33,receipt,2019-08-21 05:36:53,2019-08-21 05:37:00,0,130,28541,0,1,,,,,KPU,,,task_solved
495,1,pack,2019-08-21 00:07:58,2019-08-21 00:08:38,1,132,28571,,,,,,,,,,
496,1,receipt,2019-08-21 00:09:01,2019-08-21 00:09:13,0,132,28571,0,1,,,,,KPU,,,task_solved
497,2,pack,2019-08-21 00:12:39,2019-08-21 00:13:13,1,132,28571,,,,,,,,,,
498,2,receipt,2019-08-21 00:14:01,2019-08-21 00:14:05,0,132,28571,0,1,,,,,KPU,,,task_solved
499,3,pack,2019-08-21 00:24:01,2019-08-21 00:24:53,1,132,28571,,,,,,,,,,
500,3,receipt,2019-08-21 00:25:33,2019-08-21 00:25:54,0,132,28571,0,1,,,,,KPU,,,task_solved
501,4,pack,2019-08-21 00:41:09,2019-08-21 00:42:09,1,132,28571,,,,,,,,,,
502,4,pack,2019-08-21 00:44:15,2019-08-21 00:44:59,1,132,28571,,,,,,,,,,
503,4,receipt,2019-08-21 00:45:36,2019-08-21 00:46:02,0,132,28571,1,0,,,,,,,,
504,4,receipt,2019-08-21 00:46:11,2019-08-21 00:46:28,0,132,28571,1,0,,,,,KPU,,,task_solved
505,5,pack,2019-08-21 01:01:36,2019-08-21 01:02:12,1,132,28571,,,,,,,,,,
506,5,receipt,2019-08-21 01:02:46,2019-08-21 01:03:04,0,132,28571,0,1,,,,,KPU,,,task_solved
507,6,pack,2019-08-21 01:03:38,2019-08-21 01:04:30,1,132,28571,,,,,,,,,,
508,6,receipt,2019-08-21 01:04:59,2019-08-21 01:05:26,0,132,28571,0,1,,,,,KPU,,,task_solved
509,7,pack,2019-08-21 01:05:58,2019-08-21 01:06:35,1,132,28571,,,,,,,,,,
510,7,receipt,2019-08-21 01:06:53,2019-08-21 01:07:13,0,132,28571,0,1,,,,,KPU,,,task_solved
511,8,pack,2019-08-21 03:15:09,2019-08-21 03:15:12,1,132,28571,,,,,,,,,,
512,8,issue,2019-08-21 03:15:12,None,1,132,28571,,,,,,,,,,
513,8,issue,2019-08-21 03:15:12,None,1,132,28571,,,,,,,,,,
514,8,issue,2019-08-21 03:15:12,None,1,132,28571,,,,,,,,,,
515,8,pack,2019-08-21 03:15:46,2019-08-21 03:16:24,1,132,28571,,,,,,,,,,
516,8,receipt,2019-08-21 03:16:55,2019-08-21 03:17:20,0,132,28571,0,1,,,,,KPU,,,task_solved
517,9,pack,2019-08-21 03:32:13,2019-08-21 03:32:55,1,132,28571,,,,,,,,,,
518,9,receipt,2019-08-21 03:33:15,2019-08-21 03:33:28,0,132,28571,0,1,,,,,KPU,,,task_solved
519,10,pack,2019-08-21 03:36:23,2019-08-21 03:37:05,1,132,28571,,,,,,,,,,
520,10,receipt,2019-08-21 03:37:38,2019-08-21 03:37:42,0,132,28571,1,0,,R-A,,,KPU,,,task_solved
521,10,alarm,2019-08-21 03:38:22,None,0,132,28571,,,,,task_alarm,mix_task,,,,
522,11,pack,2019-08-21 03:39:36,2019-08-21 03:41:19,1,132,28571,,,,,,,,,,
523,11,receipt,2019-08-21 03:42:24,2019-08-21 03:42:43,0,132,28571,0,1,,,,,KPU,,,task_solved
524,12,pack,2019-08-21 03:43:06,2019-08-21 03:43:48,1,132,28571,,,,,,,,,,
525,12,receipt,2019-08-21 03:44:01,2019-08-21 03:44:13,0,132,28571,0,1,,,,,KPU,,,task_solved
526,13,pack,2019-08-21 03:44:39,2019-08-21 03:45:15,1,132,28571,,,,,,,,,,
527,13,pack,2019-08-21 03:45:53,2019-08-21 03:46:30,1,132,28571,,,,,,,,,,
528,13,pack,2019-08-21 03:47:18,2019-08-21 03:48:05,1,132,28571,,,,,,,,,,
529,13,receipt,2019-08-21 03:48:45,2019-08-21 03:48:51,0,132,28571,0,3,,,,,KPU,,,task_solved
